rank,route_id,location,priority,score,lmi_pct,electric_heat_pct,conversion_rate,freshness,households,daily_kwh,lat,lon
2216,R2762,Sterling,FRESH,47.1,70.3,31.3,35.0,95.0,153,175471,39.10427655716862,-77.55204909326758
2217,R2763,Sterling,FRESH,47.1,70.3,31.3,35.0,95.0,153,175471,39.10427655716862,-77.54629484151494
2218,R2764,Sterling,FRESH,47.1,70.3,31.3,35.0,95.0,153,175471,39.10427655716862,-77.54054058976229
2219,R2765,Sterling,FRESH,47.1,70.3,31.3,35.0,95.0,153,175471,39.10806305811553,-77.55780334502023
2220,R2766,Sterling,FRESH,47.1,70.3,31.3,35.0,95.0,153,175471,39.10806305811553,-77.55204909326758
2221,R2767,Sterling,FRESH,47.1,70.3,31.3,35.0,95.0,153,175471,39.10806305811553,-77.54629484151494
2222,R2768,Sterling,FRESH,47.1,70.3,31.3,35.0,95.0,153,175471,39.10806305811553,-77.54054058976229
2223,R2769,Sterling,FRESH,47.1,70.3,31.3,35.0,95.0,153,175471,39.111849559062435,-77.55780334502023
2224,R3426,Chesapeake,SATURATED,46.8,74.9,52.5,39.0,30.0,166,228805,36.74068819812685,-76.29045269122057
2225,R3427,Chesapeake,SATURATED,46.8,74.9,52.5,39.0,30.0,166,228805,36.74068819812685,-76.27496218692781
2226,R3428,Chesapeake,SATURATED,46.8,74.9,52.5,39.0,30.0,166,228805,36.749459867119185,-76.29045269122057
2227,R3429,Chesapeake,SATURATED,46.8,74.9,52.5,39.0,30.0,166,228805,36.749459867119185,-76.27496218692781
2228,R3430,Chesapeake,SATURATED,46.8,74.9,52.5,39.0,30.0,166,228805,36.75823153611152,-76.29045269122057
2229,R3431,Chesapeake,SATURATED,46.8,74.9,52.5,39.0,30.0,166,228805,36.75823153611152,-76.27496218692781
2230,R3246,Sterling,FRESH,46.7,69.8,31.3,35.0,95.0,166,175471,38.998102542158776,-77.40924391715497
2231,R3247,Sterling,FRESH,46.7,69.8,31.3,35.0,95.0,166,175471,38.998102542158776,-77.40146891482759
2232,R3248,Sterling,FRESH,46.7,69.8,31.3,35.0,95.0,166,175471,38.998102542158776,-77.39369391250021
2233,R3249,Sterling,FRESH,46.7,69.8,31.3,35.0,95.0,166,175471,39.00467604344231,-77.40924391715497
2234,R3250,Sterling,FRESH,46.7,69.8,31.3,35.0,95.0,166,175471,39.00467604344231,-77.40146891482759
2235,R3251,Sterling,FRESH,46.7,69.8,31.3,35.0,95.0,166,175471,39.00467604344231,-77.39369391250021
2236,R3654,Suffolk,FRESH,46.6,64.0,55.0,40.0,75.0,166,243751,36.84249354359037,-76.58175703778122
2237,R3655,Suffolk,FRESH,46.6,64.0,55.0,40.0,75.0,166,243751,36.86101988081814,-76.58175703778122
2238,R3656,Suffolk,FRESH,46.6,64.0,55.0,40.0,75.0,166,243751,36.87954621804591,-76.58175703778122
2239,R3681,Rural,FRESH,46.4,52.9,70.0,45.0,95.0,166,292028,38.468344156767,-78.19821063200546
2240,R3682,Rural,FRESH,46.4,52.9,70.0,45.0,95.0,166,292028,38.468344156767,-78.13152861121016
2241,R3683,Rural,FRESH,46.4,52.9,70.0,45.0,95.0,166,292028,38.517535166647434,-78.19821063200546
2242,R3717,Fredericksburg,FRESH,46.4,63.2,56.2,49.0,70.0,166,227951,38.26227014566855,-77.33089384779292
2243,R3718,Fredericksburg,FRESH,46.4,63.2,56.2,49.0,70.0,166,227951,38.26227014566855,-77.29814483749814
2244,R3719,Fredericksburg,FRESH,46.4,63.2,56.2,49.0,70.0,166,227951,38.286467150323276,-77.33089384779292
2245,R3888,Charlottesville,FRESH,46.3,63.8,53.6,38.0,85.0,166,179696,38.04283604958757,-78.72430926538638
2246,R3889,Charlottesville,FRESH,46.3,63.8,53.6,38.0,85.0,166,179696,38.04283604958757,-78.6734322499631
2247,R3890,Charlottesville,FRESH,46.3,63.8,53.6,38.0,85.0,166,179696,38.065853053738394,-78.72430926538638
2248,R1995,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.122978795820636,-76.56446504757602
2249,R1996,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.122978795820636,-76.55495504459861
2250,R1997,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.122978795820636,-76.54544504162118
2251,R1998,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.122978795820636,-76.53593503864377
2252,R1999,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.122978795820636,-76.52642503566635
2253,R2000,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.122978795820636,-76.51691503268893
2254,R2001,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.122978795820636,-76.50740502971152
2255,R2002,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.122978795820636,-76.49789502673408
2256,R2003,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.122978795820636,-76.48838502375668
2257,R2004,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.13109351165813,-76.56446504757602
2258,R2005,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.13109351165813,-76.55495504459861
2259,R2006,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.13109351165813,-76.54544504162118
2260,R2007,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.13109351165813,-76.53593503864377
2261,R2008,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.13109351165813,-76.52642503566635
2262,R2009,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.13109351165813,-76.51691503268893
2263,R2010,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.13109351165813,-76.50740502971152
2264,R2011,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.13109351165813,-76.49789502673408
2265,R2012,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.13109351165813,-76.48838502375668
2266,R2013,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.13920822749562,-76.56446504757602
2267,R2014,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.13920822749562,-76.55495504459861
2268,R2015,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.13920822749562,-76.54544504162118
2269,R2016,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.13920822749562,-76.53593503864377
2270,R2017,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.13920822749562,-76.52642503566635
2271,R2018,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.13920822749562,-76.51691503268893
2272,R2019,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.13920822749562,-76.50740502971152
2273,R2020,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.13920822749562,-76.49789502673408
2274,R2021,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.13920822749562,-76.48838502375668
2275,R2022,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.147322943333116,-76.56446504757602
2276,R2023,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.147322943333116,-76.55495504459861
2277,R2024,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.147322943333116,-76.54544504162118
2278,R2025,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.147322943333116,-76.53593503864377
2279,R2026,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.147322943333116,-76.52642503566635
2280,R2027,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.147322943333116,-76.51691503268893
2281,R2028,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.147322943333116,-76.50740502971152
2282,R2029,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.147322943333116,-76.49789502673408
2283,R2030,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.147322943333116,-76.48838502375668
2284,R2031,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.15543765917061,-76.56446504757602
2285,R2032,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.15543765917061,-76.55495504459861
2286,R2033,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.15543765917061,-76.54544504162118
2287,R2034,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.15543765917061,-76.53593503864377
2288,R2035,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.15543765917061,-76.52642503566635
2289,R2036,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.15543765917061,-76.51691503268893
2290,R2037,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.15543765917061,-76.50740502971152
2291,R2038,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.15543765917061,-76.49789502673408
2292,R2039,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.15543765917061,-76.48838502375668
2293,R2040,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.1635523750081,-76.56446504757602
2294,R2041,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.1635523750081,-76.55495504459861
2295,R2042,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.1635523750081,-76.54544504162118
2296,R2043,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.1635523750081,-76.53593503864377
2297,R2044,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.1635523750081,-76.52642503566635
2298,R2045,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.1635523750081,-76.51691503268893
2299,R2046,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.1635523750081,-76.50740502971152
2300,R2047,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.1635523750081,-76.49789502673408
2301,R2048,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.1635523750081,-76.48838502375668
2302,R2049,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.171667090845595,-76.56446504757602
2303,R2050,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.171667090845595,-76.55495504459861
2304,R2051,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.171667090845595,-76.54544504162118
2305,R2052,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.171667090845595,-76.53593503864377
2306,R2053,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.171667090845595,-76.52642503566635
2307,R2054,Newport News,MODERATE,46.2,66.6,58.6,43.0,55.0,150,218740,37.171667090845595,-76.51691503268893
2308,R3519,Rural,FRESH,46.2,52.6,70.0,45.0,95.0,166,292028,36.78824942883179,-79.45334941322277
2309,R3520,Rural,FRESH,46.2,52.6,70.0,45.0,95.0,166,292028,36.831183771248405,-79.45334941322277
2310,R3521,Rural,FRESH,46.2,52.6,70.0,45.0,95.0,166,292028,36.87411811366503,-79.45334941322277
2311,R3738,Rural,FRESH,45.8,52.1,70.0,45.0,95.0,166,292028,38.64117437067282,-77.82840702612617
2312,R3739,Rural,FRESH,45.8,52.1,70.0,45.0,95.0,166,292028,38.665575709397274,-77.82840702612617
2313,R3740,Rural,FRESH,45.8,52.1,70.0,45.0,95.0,166,292028,38.68997704812172,-77.82840702612617
2314,R3867,Richmond,MODERATE,45.7,70.1,57.2,42.0,40.0,166,202636,37.62917700665324,-77.56701213388725
2315,R3868,Richmond,MODERATE,45.7,70.1,57.2,42.0,40.0,166,202636,37.62917700665324,-77.5625476326893
2316,R3869,Richmond,MODERATE,45.7,70.1,57.2,42.0,40.0,166,202636,37.63235200695476,-77.56701213388725
2317,R3882,Ashland,FRESH,45.5,51.6,68.6,45.0,95.0,166,318020,37.65594576046212,-77.63736090699243
2318,R3883,Ashland,FRESH,45.5,51.6,68.6,45.0,95.0,166,318020,37.65594576046212,-77.61998590117614
2319,R3884,Ashland,FRESH,45.5,51.6,68.6,45.0,95.0,166,318020,37.66489626176485,-77.63736090699243
2320,R2515,Fredericksburg,FRESH,45.4,61.8,56.2,49.0,70.0,150,227951,38.20027982581242,-77.54217128768596
2321,R2516,Fredericksburg,FRESH,45.4,61.8,56.2,49.0,70.0,150,227951,38.20027982581242,-77.52510503193452
2322,R2517,Fredericksburg,FRESH,45.4,61.8,56.2,49.0,70.0,150,227951,38.20027982581242,-77.50803877618304
2323,R2518,Fredericksburg,FRESH,45.4,61.8,56.2,49.0,70.0,150,227951,38.20027982581242,-77.4909725204316
2324,R2519,Fredericksburg,FRESH,45.4,61.8,56.2,49.0,70.0,150,227951,38.21352822841776,-77.54217128768596
2325,R2520,Fredericksburg,FRESH,45.4,61.8,56.2,49.0,70.0,150,227951,38.21352822841776,-77.52510503193452
2326,R2521,Fredericksburg,FRESH,45.4,61.8,56.2,49.0,70.0,150,227951,38.21352822841776,-77.50803877618304
2327,R2522,Fredericksburg,FRESH,45.4,61.8,56.2,49.0,70.0,150,227951,38.21352822841776,-77.4909725204316
2328,R2523,Fredericksburg,FRESH,45.4,61.8,56.2,49.0,70.0,150,227951,38.2267766310231,-77.54217128768596
2329,R2524,Fredericksburg,FRESH,45.4,61.8,56.2,49.0,70.0,150,227951,38.2267766310231,-77.52510503193452
2330,R2525,Fredericksburg,FRESH,45.4,61.8,56.2,49.0,70.0,150,227951,38.2267766310231,-77.50803877618304
2331,R2526,Fredericksburg,FRESH,45.4,61.8,56.2,49.0,70.0,150,227951,38.2267766310231,-77.4909725204316
2332,R2527,Fredericksburg,FRESH,45.4,61.8,56.2,49.0,70.0,150,227951,38.24002503362844,-77.54217128768596
2333,R2528,Fredericksburg,FRESH,45.4,61.8,56.2,49.0,70.0,150,227951,38.24002503362844,-77.52510503193452
2334,R2529,Fredericksburg,FRESH,45.4,61.8,56.2,49.0,70.0,150,227951,38.24002503362844,-77.50803877618304
2335,R2530,Fredericksburg,FRESH,45.4,61.8,56.2,49.0,70.0,150,227951,38.24002503362844,-77.4909725204316
2336,R2531,Fredericksburg,FRESH,45.4,61.8,56.2,49.0,70.0,150,227951,38.253273436233776,-77.54217128768596
2337,R2532,Fredericksburg,FRESH,45.4,61.8,56.2,49.0,70.0,150,227951,38.253273436233776,-77.52510503193452
2338,R2533,Fredericksburg,FRESH,45.4,61.8,56.2,49.0,70.0,150,227951,38.253273436233776,-77.50803877618304
2339,R2534,Fredericksburg,FRESH,45.4,61.8,56.2,49.0,70.0,150,227951,38.253273436233776,-77.4909725204316
2340,R3038,Manassas,FRESH,45.4,59.9,51.3,40.0,95.0,150,215653,38.63298955498209,-77.32395724379396
2341,R3039,Manassas,FRESH,45.4,59.9,51.3,40.0,95.0,150,215653,38.63298955498209,-77.31747499172059
2342,R3040,Manassas,FRESH,45.4,59.9,51.3,40.0,95.0,150,215653,38.63298955498209,-77.31099273964723
2343,R3041,Manassas,FRESH,45.4,59.9,51.3,40.0,95.0,150,215653,38.63298955498209,-77.30451048757388
2344,R3042,Manassas,FRESH,45.4,59.9,51.3,40.0,95.0,150,215653,38.64088122312799,-77.32395724379396
2345,R3043,Manassas,FRESH,45.4,59.9,51.3,40.0,95.0,150,215653,38.64088122312799,-77.31747499172059
2346,R3044,Manassas,FRESH,45.4,59.9,51.3,40.0,95.0,150,215653,38.64088122312799,-77.31099273964723
2347,R3045,Manassas,FRESH,45.4,59.9,51.3,40.0,95.0,150,215653,38.64088122312799,-77.30451048757388
2348,R3046,Manassas,FRESH,45.4,59.9,51.3,40.0,95.0,150,215653,38.64877289127389,-77.32395724379396
2349,R3047,Manassas,FRESH,45.4,59.9,51.3,40.0,95.0,150,215653,38.64877289127389,-77.31747499172059
2350,R3879,Ashland,FRESH,45.4,51.5,68.6,45.0,95.0,166,318020,37.658467517225375,-77.44084784720287
2351,R3880,Ashland,FRESH,45.4,51.5,68.6,45.0,95.0,166,318020,37.66886151932323,-77.44084784720287
2352,R3881,Ashland,FRESH,45.4,51.5,68.6,45.0,95.0,166,318020,37.67925552142107,-77.44084784720287
2353,R3162,Rural,FRESH,45.3,51.4,70.0,45.0,95.0,166,292028,37.35717782530413,-76.4736915333554
2354,R3163,Rural,FRESH,45.3,51.4,70.0,45.0,95.0,166,292028,37.35717782530413,-76.38371250471789
2355,R3164,Rural,FRESH,45.3,51.4,70.0,45.0,95.0,166,292028,37.400908500216005,-76.4736915333554
2356,R3165,Rural,FRESH,45.3,51.4,70.0,45.0,95.0,166,292028,37.400908500216005,-76.38371250471789
2357,R3166,Rural,FRESH,45.3,51.4,70.0,45.0,95.0,166,292028,37.444639175127875,-76.4736915333554
2358,R3167,Rural,FRESH,45.3,51.4,70.0,45.0,95.0,166,292028,37.444639175127875,-76.38371250471789
2359,R3486,Rural,FRESH,45.1,51.1,70.0,45.0,95.0,166,292028,37.96894419403494,-78.85750830150607
2360,R3487,Rural,FRESH,45.1,51.1,70.0,45.0,95.0,166,292028,38.00031753433349,-78.85750830150607
2361,R3488,Rural,FRESH,45.1,51.1,70.0,45.0,95.0,166,292028,38.03169087463205,-78.85750830150607
2362,R3669,Rural,FRESH,45.1,51.1,70.0,45.0,95.0,166,292028,38.328652131554435,-78.04302607378574
2363,R3670,Rural,FRESH,45.1,51.1,70.0,45.0,95.0,166,292028,38.36918914056382,-78.04302607378574
2364,R3671,Rural,FRESH,45.1,51.1,70.0,45.0,95.0,166,292028,38.40972614957321,-78.04302607378574
2365,R3276,Fairfax,FRESH,45.0,67.3,32.7,35.0,95.0,166,168919,38.79427459161557,-77.20105658998655
2366,R3277,Fairfax,FRESH,45.0,67.3,32.7,35.0,95.0,166,168919,38.79427459161557,-77.19065508714327
2367,R3278,Fairfax,FRESH,45.0,67.3,32.7,35.0,95.0,166,168919,38.80126225986076,-77.20105658998655
2368,R3279,Fairfax,FRESH,45.0,67.3,32.7,35.0,95.0,166,168919,38.80126225986076,-77.19065508714327
2369,R3280,Fairfax,FRESH,45.0,67.3,32.7,35.0,95.0,166,168919,38.80824992810595,-77.20105658998655
2370,R3281,Fairfax,FRESH,45.0,67.3,32.7,35.0,95.0,166,168919,38.80824992810595,-77.19065508714327
2371,R3450,Rural,FRESH,45.0,51.0,70.0,45.0,95.0,166,292028,38.39500012483007,-78.61001275105333
2372,R3451,Rural,FRESH,45.0,51.0,70.0,45.0,95.0,166,292028,38.41004912742622,-78.61001275105333
2373,R3452,Rural,FRESH,45.0,51.0,70.0,45.0,95.0,166,292028,38.42509813002238,-78.61001275105333
2374,R3789,Rural,FRESH,45.0,51.0,70.0,45.0,95.0,166,292028,38.059011293753414,-78.93419907945668
2375,R3790,Rural,FRESH,45.0,51.0,70.0,45.0,95.0,166,292028,38.059011293753414,-78.92041957517517
2376,R3791,Rural,FRESH,45.0,51.0,70.0,45.0,95.0,166,292028,38.064878794921654,-78.93419907945668
2377,R1104,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.93571668833892,-76.48643495699824
2378,R1105,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.93571668833892,-76.47512083600054
2379,R1106,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.93571668833892,-76.46380671500287
2380,R1107,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.93571668833892,-76.45249259400518
2381,R1108,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.93571668833892,-76.44117847300751
2382,R1109,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.93571668833892,-76.42986435200982
2383,R1110,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.93571668833892,-76.41855023101215
2384,R1111,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.93571668833892,-76.40723611001445
2385,R1112,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.93571668833892,-76.39592198901678
2386,R1113,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.93571668833892,-76.38460786801912
2387,R1114,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.93571668833892,-76.37329374702142
2388,R1115,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.93571668833892,-76.36197962602375
2389,R1116,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.93571668833892,-76.35066550502606
2390,R1117,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.93571668833892,-76.33935138402839
2391,R1118,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.93571668833892,-76.3280372630307
2392,R1119,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.93571668833892,-76.31672314203303
2393,R1120,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.93571668833892,-76.30540902103533
2394,R1121,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.945585261976944,-76.48643495699824
2395,R1122,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.945585261976944,-76.47512083600054
2396,R1123,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.945585261976944,-76.46380671500287
2397,R1124,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.945585261976944,-76.45249259400518
2398,R1125,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.945585261976944,-76.44117847300751
2399,R1126,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.945585261976944,-76.42986435200982
2400,R1127,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.945585261976944,-76.41855023101215
2401,R1128,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.945585261976944,-76.40723611001445
2402,R1129,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.945585261976944,-76.39592198901678
2403,R1130,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.945585261976944,-76.38460786801912
2404,R1131,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.945585261976944,-76.37329374702142
2405,R1132,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.945585261976944,-76.36197962602375
2406,R1133,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.945585261976944,-76.35066550502606
2407,R1134,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.945585261976944,-76.33935138402839
2408,R1135,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.945585261976944,-76.3280372630307
2409,R1136,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.945585261976944,-76.31672314203303
2410,R1137,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.945585261976944,-76.30540902103533
2411,R1138,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.95545383561496,-76.48643495699824
2412,R1139,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.95545383561496,-76.47512083600054
2413,R1140,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.95545383561496,-76.46380671500287
2414,R1141,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.95545383561496,-76.45249259400518
2415,R1142,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.95545383561496,-76.44117847300751
2416,R1143,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.95545383561496,-76.42986435200982
2417,R1144,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.95545383561496,-76.41855023101215
2418,R1145,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.95545383561496,-76.40723611001445
2419,R1146,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.95545383561496,-76.39592198901678
2420,R1147,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.95545383561496,-76.38460786801912
2421,R1148,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.95545383561496,-76.37329374702142
2422,R1149,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.95545383561496,-76.36197962602375
2423,R1150,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.95545383561496,-76.35066550502606
2424,R1151,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.95545383561496,-76.33935138402839
2425,R1152,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.95545383561496,-76.3280372630307
2426,R1153,Hampton,MODERATE,44.9,69.6,51.8,40.0,45.0,150,218715,36.95545383561496,-76.31672314203303
